state,price,condition,cylinders,fuel,manufacturer,drive,year,title_status,odometer,paint_color,lat,long,lat_clean,long_clean,cluster_gmm_auto_input
nc,18367,good,,gas,chevrolet,,2015,clean,123433.0,,35.425761,-77.983768,35.630066,-79.806419,1
wi,8980,excellent,8 cylinders,gas,dodge,rwd,2005,clean,145483.0,white,43.110477,-89.642193,44.268543,-89.616508,6
pa,15590,good,,other,acura,fwd,2013,clean,69626.0,,40.27,-76.88,40.590752,-77.209755,10
co,11500,,,diesel,ford,,2000,clean,90000.0,,3841194.0,-104.716475,39.059811,-105.311104,6
wa,32999,,,gas,toyota,4wd,2011,clean,44990.0,red,46.234838,-119.128015,47.400902,-121.490494,9
tx,27423,,4 cylinders,gas,toyota,fwd,2018,clean,6980.0,grey,30.206851,-97.797381,31.054487,-97.563461,11
ca,2300,,,gas,buick,,2004,clean,212000.0,,37.4888,-120.8535,36.116203,-119.681564,1
ma,15995,excellent,,gas,chevrolet,rwd,2015,clean,149998.0,white,41.668966,-70.269642,42.230171,-71.530106,6
mi,5995,,,gas,chevrolet,,2015,clean,120741.0,,43.1824,-84.1122,43.326618,-84.536095,1
oh,5000,fair,8 cylinders,diesel,ford,4wd,2004,lien,1120695.0,white,40009.0,-82.6687,40.388783,-82.764915,5
md,6500,good,8 cylinders,gas,ram,rwd,1994,clean,160000.0,black,38.37247,-75.155877,39.063946,-76.802101,6
ga,25990,good,8 cylinders,gas,dodge,rwd,2014,clean,37374.0,white,33.45,-81.99,33.040619,-83.643074,6
vt,18295,excellent,4 cylinders,gas,subaru,4wd,2018,clean,17760.0,silver,44.1945,-72.4936,44.045876,-72.710686,4
pa,21590,good,,other,acura,fwd,2016,clean,37793.0,,39.96,-76.73,40.590752,-77.209755,10
fl,19499,,8 cylinders,gas,toyota,,2008,clean,128857.0,white,28.8013,-81.285,27.766279,-81.686783,7
sc,22995,,,diesel,ford,4wd,2012,clean,210000.0,,33.5242,-84.359,33.856892,-80.945007,9
az,20590,good,,gas,toyota,fwd,2020,clean,1688.0,blue,33.7865,-84.4454,33.729759,-111.431221,10
ny,36900,excellent,8 cylinders,gas,mercedes-benz,rwd,2009,clean,29984.0,black,42.777828,-73.74899,42.165726,-74.948051,2
wi,24990,like new,4 cylinders,gas,audi,4wd,2017,clean,62000.0,grey,44.786465,-91.45807,44.268543,-89.616508,4
in,30990,good,,gas,lincoln,fwd,2019,clean,7256.0,,40.19,-85.39,39.849426,-86.258278,10
ny,27590,good,,other,buick,fwd,2018,clean,32088.0,,43.31,-73.64,42.165726,-74.948051,10
tx,34590,good,,other,bmw,,2019,clean,7460.0,black,308.0,-94.14,31.054487,-97.563461,9
ga,32990,good,,other,chevrolet,,2019,clean,6897.0,black,32.83,-83.65,33.040619,-83.643074,9
ca,2750,excellent,6 cylinders,gas,jeep,4wd,2002,clean,200000.0,,38.7159,-121.3648,36.116203,-119.681564,13
fl,27990,good,6 cylinders,gas,acura,fwd,2018,clean,20420.0,black,26.63,-81.85,27.766279,-81.686783,10
or,20990,good,,gas,hyundai,fwd,2020,clean,6653.0,white,33.779214,-84.411811,44.572021,-122.070938,10
fl,3450,,6 cylinders,gas,jeep,,2007,clean,122385.0,black,3025223.0,-82.350266,27.766279,-81.686783,11
oh,16997,excellent,5 cylinders,gas,gmc,4wd,2011,clean,89010.0,grey,41.27226,-82.825551,40.388783,-82.764915,0
fl,33629,,,gas,toyota,,2019,clean,25133.0,,29.801672,-82.52985,27.766279,-81.686783,9
tx,29590,good,8 cylinders,gas,gmc,,2013,clean,37888.0,silver,31.56,-97.18,31.054487,-97.563461,7
ia,12995,excellent,8 cylinders,gas,ford,rwd,2009,clean,93813.0,,41.600223,-93.69852,42.011539,-93.210526,6
hi,5200,fair,6 cylinders,gas,bmw,rwd,2006,clean,113400.0,blue,21.2998,-157.8595,21.094318,-157.498337,8
nc,7950,excellent,4 cylinders,gas,mini,fwd,2012,clean,155000.0,blue,35.592323,-78.79448,35.630066,-79.806419,4
wi,29995,,6 cylinders,gas,chevrolet,4wd,2016,clean,64741.0,orange,43.11357,-89.659963,44.268543,-89.616508,9
ct,8950,,,gas,nissan,fwd,2010,clean,67005.0,black,41.552532,-72.999092,41.597782,-72.755371,10
fl,10750,,,gas,kia,fwd,2018,clean,36309.0,red,28.329026,-81.404237,27.766279,-81.686783,10
sc,16990,good,,other,subaru,,2014,clean,62991.0,blue,34.0,-813.0,33.856892,-80.945007,1
oh,10572,,,gas,kia,,2015,clean,55404.0,blue,41.42832,-81.52741,40.388783,-82.764915,1
mo,3975,fair,4 cylinders,gas,jeep,4wd,1993,clean,232888.0,blue,37.893366,-93.6231,38.456085,-92.288368,6
ny,5400,excellent,4 cylinders,gas,toyota,fwd,2008,clean,114651.0,white,40.7557,-73.5723,42.165726,-74.948051,4
il,15988,excellent,4 cylinders,gas,jeep,4wd,2016,,81000.0,,38.615965,-90.311124,40.349457,-88.986137,4
mi,6900,,,gas,chevrolet,,2010,clean,183903.0,,42.303,-85.1304,43.326618,-84.536095,1
ca,3500,good,4 cylinders,gas,subaru,4wd,2003,clean,206000.0,green,38.3324,-120.9418,36.116203,-119.681564,13
wa,33999,,,gas,cadillac,4wd,2017,clean,28470.0,blue,46.234838,-119.128015,47.400902,-121.490494,9
md,33990,good,6 cylinders,gas,jeep,4wd,2019,clean,7359.0,white,38.33,-758.0,39.063946,-76.802101,9
ia,43500,,,gas,chevrolet,,1968,clean,43320.0,,33.6372,-96.6184,42.011539,-93.210526,5
mt,34849,excellent,,gas,ram,4wd,2015,clean,61252.0,,45.649312,-110.571456,46.921925,-110.454353,14
dc,3100,good,6 cylinders,gas,honda,fwd,2004,clean,205600.0,green,38.9983,-76.7587,38.9072,-77.0369,10
sc,46990,good,,other,bmw,,2019,clean,14900.0,white,34.83,-82.37,33.856892,-80.945007,9
az,19000,good,,diesel,ford,4wd,2008,clean,213000.0,white,35.202892,-111.4763,33.729759,-111.431221,9
ny,16900,good,4 cylinders,diesel,mitsubishi,rwd,2016,clean,246000.0,grey,4382164.0,-76.11871,42.165726,-74.948051,6
fl,2995,excellent,4 cylinders,gas,nissan,fwd,2007,clean,211317.0,silver,30.445546,-84.3261,27.766279,-81.686783,11
il,9695,,,gas,nissan,,2013,clean,77539.0,,39.7622,-89.6275,40.349457,-88.986137,1
tn,37590,good,8 cylinders,gas,infiniti,4wd,2017,clean,60560.0,white,35.97,-83.94,35.747845,-86.692345,7
mi,4995,excellent,6 cylinders,gas,mercury,,2009,,125427.0,,42.568136,-83.813674,43.326618,-84.536095,0
co,19990,good,,gas,ford,fwd,2020,clean,11621.0,white,40.55,-1056.0,39.059811,-105.311104,10
nj,8995,excellent,4 cylinders,gas,honda,,2013,clean,120.0,blue,40.7082,-74.1891,40.298904,-74.521011,4
tn,15900,,6 cylinders,gas,ford,fwd,2014,clean,122769.0,black,35.516467,-86.441919,35.747845,-86.692345,10
in,6995,excellent,,gas,toyota,fwd,2010,clean,162756.0,grey,40.866655,-87.434406,39.849426,-86.258278,0
ca,13995,,,gas,hyundai,,2016,clean,99360.0,,37.596846,-120.938695,36.116203,-119.681564,13
ny,23995,,,gas,bmw,,2018,clean,75182.0,,40.833787,-73.338275,42.165726,-74.948051,1
mo,57500,,,diesel,ram,4wd,2021,clean,903.0,white,39.215407,-92.136256,38.456085,-92.288368,12
sc,42788,,,diesel,chevrolet,,2016,clean,171593.0,,36.1165,-80831.0,33.856892,-80.945007,9
il,11495,,4 cylinders,gas,gmc,fwd,2015,clean,90927.0,grey,38.36935,-90.158374,40.349457,-88.986137,4
oh,3995,excellent,4 cylinders,gas,volkswagen,fwd,2001,clean,172000.0,red,40.767876,-84.159938,40.388783,-82.764915,4
fl,33900,,,gas,ford,rwd,2019,clean,40849.0,white,26.531998,-81.859807,27.766279,-81.686783,10
il,38900,new,4 cylinders,gas,ram,fwd,2020,clean,250.0,,38.479267,-90.848964,40.349457,-88.986137,4
oh,6980,good,4 cylinders,diesel,acura,fwd,2010,clean,155173.0,black,4070066.0,-80.765361,40.388783,-82.764915,6
fl,10800,,4 cylinders,gas,kia,fwd,2014,clean,115113.0,,25.813,-80.232,27.766279,-81.686783,11
co,9995,,6 cylinders,gas,chrysler,fwd,2010,clean,88901.0,red,40.152227,-105.102521,39.059811,-105.311104,10
co,18988,,,other,chevrolet,,2019,clean,13145.0,,38.8377,-104.837,39.059811,-105.311104,1
mi,18990,good,,gas,acura,fwd,2012,clean,36309.0,black,42.22,-83.36,43.326618,-84.536095,10
ca,4999,excellent,4 cylinders,gas,ford,,2011,clean,127000.0,,33.745144,-116.351803,36.116203,-119.681564,13
oh,3500,excellent,4 cylinders,gas,honda,4wd,2007,clean,240000.0,blue,41.4847,-81.8018,40.388783,-82.764915,4
nc,20990,good,,gas,honda,fwd,2020,clean,1668.0,white,367.0,-79.82,35.630066,-79.806419,10
ca,7997,excellent,4 cylinders,gas,hyundai,,2005,clean,26000.0,,33.788216,-117.833248,36.116203,-119.681564,13
ca,41990,good,6 cylinders,gas,lexus,rwd,2020,clean,8104.0,white,33.7865,-84.4454,36.116203,-119.681564,10
co,9995,good,6 cylinders,gas,bmw,rwd,2008,clean,99000.0,grey,38.836461,-104.778523,39.059811,-105.311104,10
nm,32900,,6 cylinders,gas,toyota,rwd,2011,clean,60045.0,,39.674406,-104.998604,34.840515,-106.248482,10
mn,29000,,6 cylinders,gas,chevrolet,4wd,2018,clean,39570.0,black,43.651759,-94.452864,45.694454,-93.900192,9
mo,32442,,6 cylinders,gas,acura,fwd,2020,clean,1124.0,blue,38.382623,-93.77344,38.456085,-92.288368,10
ia,24995,good,8 cylinders,gas,chevrolet,rwd,2005,clean,63800.0,yellow,42.504823,-92.405569,42.011539,-93.210526,6
ca,42588,good,8 cylinders,gas,chevrolet,rwd,2018,clean,22441.0,red,38.610767,-121.422557,36.116203,-119.681564,6
id,9995,excellent,8 cylinders,gas,chevrolet,4wd,2007,clean,196031.0,,43.487459,-11242136.0,44.240459,-114.478828,14
id,6995,,4 cylinders,gas,toyota,fwd,2004,clean,143810.0,custom,46.206891,-116.896288,44.240459,-114.478828,14
ca,24995,good,6 cylinders,gas,ram,fwd,2017,clean,102691.0,white,37.637112,-12254679.0,36.116203,-119.681564,10
co,31998,,8 cylinders,gas,ram,4wd,2016,clean,42246.0,white,39.822719,-10503969.0,39.059811,-105.311104,7
ny,9995,excellent,4 cylinders,gas,ford,4wd,2013,clean,126369.0,black,43.223552,-77.372473,42.165726,-74.948051,6
ca,31995,excellent,8 cylinders,gas,toyota,,2017,clean,57331.0,,38.611373,-121.430328,36.116203,-119.681564,13
pa,7995,,,gas,chevrolet,,2011,clean,54048.0,brown,40.604132,-79.54799,40.590752,-77.209755,1
ar,36500,excellent,6 cylinders,gas,toyota,4wd,2016,clean,14397.0,silver,35.8208,-92389.0,34.969704,-92.373123,0
az,2500,fair,8 cylinders,gas,ford,rwd,1990,clean,128848.0,yellow,32.2434,-111179.0,33.729759,-111.431221,5
ia,3500,excellent,6 cylinders,gas,toyota,fwd,1999,clean,179700.0,black,41.729432,-93.604582,42.011539,-93.210526,0
al,15000,like new,6 cylinders,gas,dodge,rwd,2015,clean,93000.0,silver,30.6341,-88846.0,32.806671,-86.79113,11
hi,14900,good,4 cylinders,gas,chevrolet,rwd,2014,clean,72445.0,black,21.32629,-157.8729,21.094318,-157.498337,8
tx,32950,,6 cylinders,gas,porsche,rwd,2012,salvage,52320.0,black,25.827103,-80.24152,31.054487,-97.563461,10
ma,24590,good,6 cylinders,other,lexus,rwd,2014,clean,35629.0,black,42.41,-70.99,42.230171,-71.530106,10
fl,3500,,,gas,nissan,,1997,clean,94000.0,,29.2611,-82.2195,27.766279,-81.686783,11
ny,17995,good,4 cylinders,gas,ford,fwd,2019,clean,106006.0,white,43.220454,-77.819038,42.165726,-74.948051,2
ca,13777,like new,6 cylinders,gas,mercedes-benz,,2013,clean,120000.0,white,33.9731,-118.2479,36.116203,-119.681564,13
id,20690,,4 cylinders,gas,buick,fwd,2019,clean,14722.0,,45.876983,-119.293925,44.240459,-114.478828,14
oh,30590,good,,gas,bmw,,2015,clean,30160.0,black,399.0,-84.51,40.388783,-82.764915,9
wi,15795,excellent,,gas,audi,4wd,2016,clean,106204.0,,41.995781,-88.167287,44.268543,-89.616508,0
md,6499,good,4 cylinders,gas,chevrolet,fwd,2014,clean,92318.0,silver,38.62354,-76.90685,39.063946,-76.802101,4
oh,4995,good,6 cylinders,gas,dodge,fwd,2008,clean,140122.0,blue,39.715206,-84.124328,40.388783,-82.764915,10
nv,17995,excellent,8 cylinders,gas,mercury,,1965,clean,65000.0,,35.726855,-115.530682,38.313515,-117.055374,5
oh,5999,,,gas,hyundai,fwd,2014,clean,218001.0,black,41.773709,-81.165523,40.388783,-82.764915,10
ca,29985,,6 cylinders,gas,jeep,4wd,2015,clean,74617.0,grey,34.43666,-118.675984,36.116203,-119.681564,1
hi,9781,,6 cylinders,gas,toyota,fwd,2009,clean,139785.0,grey,21.296235,-157.859345,21.094318,-157.498337,8
ia,7950,excellent,,gas,dodge,fwd,2012,clean,107.0,,43.707693,-93.724709,42.011539,-93.210526,0
fl,16599,excellent,6 cylinders,gas,lexus,fwd,2013,clean,100343.0,black,30.286672,-81.546379,27.766279,-81.686783,11
mo,12650,,6 cylinders,other,cadillac,fwd,2013,clean,122519.0,silver,38.7023,-90.3644,38.456085,-92.288368,10
ia,3995,good,4 cylinders,gas,hyundai,fwd,2004,clean,129582.0,silver,41.22818,-95.86083,42.011539,-93.210526,4
de,9495,good,6 cylinders,gas,audi,fwd,2009,clean,156811.0,grey,39.937155,-7588194.0,39.318523,-75.507141,10
ca,18590,good,,gas,ford,fwd,2018,clean,13110.0,,35.38,-1192.0,36.116203,-119.681564,10
in,36990,good,6 cylinders,gas,infiniti,,2017,clean,16080.0,,39.77,-86.14,39.849426,-86.258278,9
ny,31990,good,6 cylinders,gas,ram,4wd,2018,clean,27426.0,white,41.1,-73.79,42.165726,-74.948051,9
hi,29998,excellent,6 cylinders,gas,nissan,rwd,2019,clean,19200.0,silver,21.403608,-157.799056,21.094318,-157.498337,8
ca,18995,,,gas,ram,,2011,clean,107035.0,,37.596846,-120.938695,36.116203,-119.681564,1
ny,17500,excellent,8 cylinders,gas,chevrolet,rwd,1980,clean,40000.0,black,40.6682,-73.4588,42.165726,-74.948051,5
wa,55990,,6 cylinders,diesel,rover,4wd,2017,clean,30125.0,,47.628021,-122.155258,47.400902,-121.490494,12
hi,59988,,,gas,toyota,4wd,2019,clean,20875.0,,19.641782,-155.995775,21.094318,-157.498337,8
tn,7999,excellent,8 cylinders,gas,dodge,4wd,2006,rebuilt,107000.0,,35.957757,-83.817959,35.747845,-86.692345,6
sc,22590,good,,gas,lexus,fwd,2015,clean,54439.0,red,34.0,-813.0,33.856892,-80.945007,10
tn,15942,,6 cylinders,gas,acura,4wd,2013,clean,96464.0,red,35.860496,-84.100535,35.747845,-86.692345,1
ca,46590,good,8 cylinders,gas,gmc,4wd,2018,clean,20251.0,red,33.779214,-84.411811,36.116203,-119.681564,7
ky,7995,,,gas,gmc,,2010,clean,165000.0,,37.608234,-84.578891,37.66814,-84.670067,1
ks,2200,,,gas,ford,,2011,clean,127523.0,,38.943781,-94.436011,38.5266,-96.726486,1
wi,9600,like new,6 cylinders,gas,nissan,4wd,2009,clean,83560.0,red,43.2686,-89.7418,44.268543,-89.616508,0
ca,11988,excellent,4 cylinders,gas,toyota,fwd,2015,clean,,red,38.5892,-121.4057,36.116203,-119.681564,13
ky,14975,excellent,8 cylinders,gas,infiniti,4wd,2011,clean,177103.0,black,38.159627,-85.697708,37.66814,-84.670067,6
tx,31995,,,gas,rover,,2017,clean,22234.0,,26.193466,-98.145378,31.054487,-97.563461,1
ma,14500,excellent,,gas,infiniti,4wd,2012,clean,135000.0,custom,42.4828,-71978.0,42.230171,-71.530106,0
tn,8955,,4 cylinders,gas,nissan,,2012,,123333.0,silver,36.541821,-82.234645,35.747845,-86.692345,7
mi,23995,excellent,6 cylinders,gas,ford,4wd,2018,clean,83000.0,brown,43.28348,-86.261376,43.326618,-84.536095,0
nv,29999,,,gas,chevrolet,,2014,clean,66781.0,silver,36.152068,-115.109413,38.313515,-117.055374,1
nd,3200,fair,4 cylinders,gas,ford,rwd,2011,clean,154092.0,black,48.23507,-101.291885,47.528912,-99.784012,6
tx,24990,good,,other,dodge,,2018,clean,25068.0,white,31.84,-106.43,31.054487,-97.563461,1
il,26990,good,6 cylinders,gas,jeep,,2018,clean,26350.0,black,41.64,-87.63,40.349457,-88.986137,1
al,17900,,,other,ford,4wd,2012,clean,159936.0,white,35.59352,-875396.0,32.806671,-86.79113,9
pa,23990,good,,gas,volkswagen,fwd,2018,clean,22539.0,blue,40.43,-79.97,40.590752,-77.209755,10
fl,12500,,,gas,bmw,,2009,clean,100000.0,,27.9902,-82.7433,27.766279,-81.686783,1
ny,2800,,,gas,toyota,,2004,clean,168000.0,,43.174,-77.5637,42.165726,-74.948051,1
wa,54999,,8 cylinders,gas,nissan,4wd,2018,clean,7230.0,yellow,47.1991,-122.3151,47.400902,-121.490494,12
co,21990,good,,gas,jeep,fwd,2018,clean,14897.0,,38.82108,-104.82311,39.059811,-105.311104,10
az,31590,good,,other,subaru,,2018,clean,18558.0,blue,33.51,-112.36,33.729759,-111.431221,9
al,29990,good,6 cylinders,gas,chevrolet,4wd,2016,clean,17302.0,red,33.779214,-84.411811,32.806671,-86.79113,1
ks,16950,,,gas,jeep,,2008,clean,95098.0,red,3908811.0,-94.714109,38.5266,-96.726486,1
tx,31918,,8 cylinders,gas,ram,rwd,2019,clean,40527.0,white,27.752024,-97.436507,31.054487,-97.563461,6
ca,27000,good,8 cylinders,gas,gmc,rwd,2012,clean,69500.0,black,36.8303,-119.8319,36.116203,-119.681564,13
tn,3000,,,gas,hyundai,,2017,clean,123081.0,,36.2125,-86.7257,35.747845,-86.692345,1
ny,33900,excellent,,gas,jeep,4wd,2015,clean,38481.0,,40.668604,-73.4094,42.165726,-74.948051,0
ca,7899,like new,4 cylinders,gas,nissan,,2012,clean,94286.0,white,32.795628,-117.193882,36.116203,-119.681564,13
fl,13999,excellent,4 cylinders,gas,honda,,2013,clean,109973.0,white,30.289976,-81.635535,27.766279,-81.686783,11
az,23529,good,,gas,chevrolet,,2020,clean,5047.0,silver,35.189958,-111.666438,33.729759,-111.431221,1
ca,21000,excellent,6 cylinders,gas,porsche,rwd,2008,clean,94500.0,silver,34.4202,-119.6978,36.116203,-119.681564,13
id,27999,,,gas,jeep,4wd,2013,clean,100464.0,yellow,47.65613,-117.236949,44.240459,-114.478828,9
ia,19495,good,8 cylinders,gas,ford,4wd,2012,clean,160100.0,white,39.91533,-94.808774,42.011539,-93.210526,7
wa,7991,,,gas,toyota,4wd,2004,clean,308304.0,,47.816633,-122.318936,47.400902,-121.490494,1
ma,12299,excellent,6 cylinders,gas,buick,fwd,2016,clean,137000.0,silver,42.149507,-72.727432,42.230171,-71.530106,0
oh,33990,good,8 cylinders,gas,gmc,4wd,2016,clean,33408.0,silver,39.98,-82.98,40.388783,-82.764915,7
co,7999,,4 cylinders,gas,kia,fwd,2013,clean,124320.0,,40.182151,-105.102373,39.059811,-105.311104,4
ky,29990,good,,other,toyota,,2018,clean,20624.0,white,38.22,-85.74,37.66814,-84.670067,9
tx,29000,like new,6 cylinders,gas,hyundai,,2020,clean,23000.0,grey,29.735,-95.4118,31.054487,-97.563461,11
mt,28998,,4 cylinders,gas,volkswagen,4wd,2019,clean,27506.0,,47.696062,-116.781406,46.921925,-110.454353,7
ca,3900,,,gas,honda,,2010,clean,109000.0,,33.8045,-118.1876,36.116203,-119.681564,13
va,6495,,,gas,mini,,2009,clean,95295.0,red,38.25997,-77.49321,37.769337,-78.169968,1
ca,34990,good,,other,ford,,2016,clean,41448.0,,33.7865,-84.4454,36.116203,-119.681564,9
hi,73995,like new,8 cylinders,gas,lexus,4wd,2017,clean,17691.0,white,20.774512,-156.452758,21.094318,-157.498337,8
wa,5300,excellent,8 cylinders,gas,ford,rwd,2006,clean,132000.0,white,46.6165,-120.7094,47.400902,-121.490494,6
ri,9495,excellent,6 cylinders,gas,lexus,fwd,2005,clean,106000.0,grey,41.734379,-71.273889,41.680893,-71.51178,0
tx,35990,good,6 cylinders,gas,audi,,2016,clean,35564.0,,29.76,-95.38,31.054487,-97.563461,9
ny,28995,good,6 cylinders,other,ford,rwd,2017,clean,38130.0,blue,43.220454,-77.819038,42.165726,-74.948051,10
tn,19500,,8 cylinders,gas,ford,rwd,2014,clean,82283.0,red,35.516467,-86.441919,35.747845,-86.692345,6
mi,4995,,,gas,ford,4wd,2004,clean,168000.0,green,42.44861,-83302.0,43.326618,-84.536095,1
tn,18500,,,gas,jeep,fwd,2019,clean,16323.0,,34.97774,-91.52195,35.747845,-86.692345,10
ca,12999,like new,4 cylinders,gas,ford,fwd,2015,clean,119872.0,white,36.831443,-119.699919,36.116203,-119.681564,13
oh,32000,,,diesel,gmc,,2008,clean,240.0,,41.5277,-81.5323,40.388783,-82.764915,9
va,2990,,,gas,toyota,fwd,2001,clean,,red,36.86981,-76.22502,37.769337,-78.169968,10
tx,2000,good,4 cylinders,gas,toyota,fwd,2007,salvage,200000.0,silver,29.898401,-95.410423,31.054487,-97.563461,11
ca,26990,good,6 cylinders,gas,infiniti,rwd,2020,clean,31630.0,white,34.2,-118.44,36.116203,-119.681564,13
ny,18900,good,6 cylinders,gas,honda,fwd,2013,clean,34125.0,silver,40.7272,-73.7949,42.165726,-74.948051,10
tx,4700,good,8 cylinders,gas,ford,4wd,1995,clean,117000.0,white,31.1164,-97.7278,31.054487,-97.563461,6
ca,5600,good,8 cylinders,gas,chevrolet,rwd,2006,clean,222000.0,white,32.839155,-117.15144,36.116203,-119.681564,13
tx,8400,,4 cylinders,gas,honda,,2007,clean,113000.0,,30.1743,-97.8225,31.054487,-97.563461,11
mt,6977,,,gas,jeep,,2006,clean,101738.0,red,45.7629,-108.539,46.921925,-110.454353,1
id,12995,,,gas,audi,,2013,clean,85007.0,,43.6403,-116.26346,44.240459,-114.478828,1
oh,12000,excellent,,gas,ram,,2016,clean,110772.0,white,40781.0,-84.6064,40.388783,-82.764915,0
nc,10995,excellent,4 cylinders,gas,nissan,4wd,2011,clean,130337.0,black,35.190556,-83.368454,35.630066,-79.806419,4
fl,2250,good,4 cylinders,gas,chrysler,fwd,2006,clean,117000.0,,27.150471,-80.231025,27.766279,-81.686783,11
ca,22978,excellent,6 cylinders,gas,ford,,2018,,36503.0,,34.264798,-119.246834,36.116203,-119.681564,13
il,64900,new,,gas,ford,4wd,2020,clean,270.0,,38.479267,-90.848964,40.349457,-88.986137,12
az,6995,excellent,4 cylinders,hybrid,toyota,fwd,2007,clean,107000.0,,32.25,-110.8869,33.729759,-111.431221,6
ga,4500,,,gas,nissan,,2015,clean,204000.0,,32.2513,-80.8721,33.040619,-83.643074,1
tx,23924,,6 cylinders,gas,toyota,fwd,2015,clean,91515.0,brown,30.402667,-97.761037,31.054487,-97.563461,10
oh,79995,good,8 cylinders,other,ford,,1960,clean,4230.0,,40.785262,-82.459155,40.388783,-82.764915,5
sd,4500,good,6 cylinders,gas,ford,4wd,2008,clean,200083.0,white,4447281.0,-103.192121,44.299782,-99.438828,1
ny,2999,,,gas,volvo,,2006,clean,189000.0,,41.5603,-73.7939,42.165726,-74.948051,1
ca,9995,,,gas,ford,4wd,2002,clean,218252.0,,39.148675,-121.584093,36.116203,-119.681564,1
mt,30999,excellent,8 cylinders,gas,chevrolet,4wd,2014,clean,83003.0,,46.9996,-120.5163,46.921925,-110.454353,6
vt,16795,good,4 cylinders,gas,toyota,4wd,2015,clean,117674.0,white,43.323686,-72.508351,44.045876,-72.710686,7
ok,25590,good,,gas,buick,fwd,2020,clean,1113.0,red,33.75,-96.56,35.565342,-96.928917,10
mi,9500,good,8 cylinders,gas,chevrolet,4wd,2006,clean,220994.0,custom,43.34116,-85.81076,43.326618,-84.536095,7
ca,8599,excellent,4 cylinders,gas,chevrolet,fwd,2013,clean,8599.0,brown,39.524852,-119.789166,36.116203,-119.681564,13
ia,10900,good,4 cylinders,gas,honda,fwd,2011,clean,48831.0,grey,42.1898,-91.7758,42.011539,-93.210526,4
oh,16888,excellent,4 cylinders,gas,hyundai,fwd,2016,clean,73758.0,grey,39.689569,-84.220463,40.388783,-82.764915,4
